NOMBRE OLT,SLOT,PTO,IP,CABLE,SPLITTER
OH_BOGALEIVC_I_7360_32050_Engativa_3,6,4,10.37.55.38,5,102
OH_BOLHICDEC_I_5800_Cartagena_Badel_3,14,1,10.37.50.214,5,102
OH_ANTALFICB_I_7360_Medellin_Federico_2,14,9,10.37.54.142,5,102
OH_HUIALCBAC_I_7360_Neiva_Ceibas_3,1,5,10.37.53.238,5,102
OH_CUNALCENC_I_7360_Chia_Centro_3,15,2,10.37.53.114,5,102
OH_CAUALPYAB_I_7360_Popayan_Centro_2,12,14,10.37.55.82,5,102
OH_NARALCTRO_I_7360_Pasto_Centro_1,17,3,10.37.50.158,5,102
OH_CUNALZIRC_I_7360_Zipaquira_Centro_3,3,1,10.37.53.110,5,102
OH_SUCHISEJO_I_5800_Sincelejo_Centro,7,10,10.37.50.62,5,102
OH_CORALMTRC_I_7360_Monteria_Centro_3,7,11,10.37.54.70,5,102
OH_RISALPTRC_I_7360_Pereira_Centro_3,1,5,10.37.65.6,5,102
OH_BOGALGDOF_I_7360_CentrodeGravedad2_6,16,8,10.37.65.18,5,102
OH_ANTALRGRB_I_7360_Rionegro_Centro_2,8,3,10.37.65.58,5,102
OH_BOGALCGOC_I_7360_32030_Bogota_Colfrigos_3,5,4,10.37.65.22,5,102
OH_VALALAOPF_I_7360_Cali_Acopi_6,4,6,10.37.65.26,5,102
OH_RISALQDAC_I_7360_DQuebradas_Centro_3,2,5,10.37.65.194,5,102
OH_BOGALMATF_I_7360_21000_Morato_6,16,12,10.37.54.90,6,102
OH_BOGALMCOD_I_7360_53000_Marruecos_4,8,8,10.37.53.194,6,102
OH_BOGALGDOD_I_7360_CentrodeGravedad2_4,4,14,10.37.55.170,6,102
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,13,15,10.37.40.2,6,102
OH_IBAHIPADC_I_5800_Ibague_Piedrapintada_3,4,1,10.37.52.34,6,102
OH_ANTALAUED_I_7360_Medellin_Aranjuez_4,3,9,10.37.53.106,6,102
OH_ANTALFICB_I_7360_Medellin_Federico_2,18,11,10.37.54.142,6,102
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,17,7,10.37.54.50,6,102
OH_CUNALCENC_I_7360_Chia_Centro_3,6,14,10.37.53.114,6,102
OH_VALALTLUD_I_7360_Tulua_centro_4,2,5,10.37.53.170,6,102
OH_NARALCTRC_I_7360_Pasto_Centro_3,13,16,10.37.54.74,6,102
OH_ANTALCLLC_I_7360_Medellin_Castilla_3,5,15,10.37.65.34,6,102
OH_RISALQDAC_I_7360_DQuebradas_Centro_3,5,2,10.37.65.194,6,102
OH_ATLALVRIE_I_7360_Barranquilla_Victoria_5,2,6,10.37.53.222,7,102
OH_BOGALMCOF_I_7360_53000_Marruecos_6,6,8,10.37.55.46,7,102
OH_BOGALMATF_I_7360_21000_Morato_6,12,6,10.37.54.90,7,102
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,5,11,10.37.50.142,7,102
OH_IBAHIPADC_I_5800_Ibague_Piedrapintada_3,13,11,10.37.52.34,7,102
OH_TOLHIMITC_I_5800_Ibague_Margarita_3,2,13,10.37.52.146,7,102
OH_VALALTLUD_I_7360_Tulua_centro_4,8,8,10.37.53.170,7,102
OH_RISALPTRB_I_7360_Pereira_Centro_2,14,15,10.37.53.154,7,102
OH_METALENZD_I_7360_Villavicencio_Esperanza_4,2,8,10.37.65.38,7,102
OH_QUIHIGLAD_I_5800_Armenia_Galan_4,12,2,10.37.53.30,8,102
OH_BOGALMCOF_I_7360_53000_Marruecos_6,6,12,10.37.55.46,8,102
OH_BOGHIVRID_I_5800_VillaMaria_23000_4,1,14,10.37.52.14,8,102
OH_VALHICGOC_I_5800_Cali_Chiminangos_3,8,10,10.37.52.174,8,102
OH_BOLHICDED_I_5800_Cartagena_Badel_4,8,7,10.37.51.18,8,102
OH_CUNHIMTRC_I_5800_Madrid_Centro_3,5,6,10.37.52.66,8,102
OH_RISALPTRC_I_7360_Pereira_Centro_3,4,14,10.37.65.6,8,102
OH_ANTALIGUD_I_7360_Itagui_Centro_4,18,5,10.37.54.202,8,102
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,16,1,10.37.50.118,8,102
OH_BOGALGDOH_I_7360_CentrodeGravedad2_8,3,15,10.37.65.198,8,102
OH_ANTALCLLC_I_7360_Medellin_Castilla_3,14,5,10.37.65.34,8,102
OH_NARHICTRB_I_5800_Pasto_Centro_2,14,10,10.37.60.82,8,102
OH_BOGALMATG_I_7360_21000_Morato_7,7,15,10.37.54.94,9,102
OH_BOGHIVRID_I_5800_VillaMaria_23000_4,8,11,10.37.52.14,9,102
OH_VALHICGOC_I_5800_Cali_Chiminangos_3,5,12,10.37.52.174,9,102
OH_TOLALMITD_I_7360_Ibague_Margarita_4,4,16,10.37.53.102,9,102
OH_CUNALSTRD_I_7360_Soacha_Centro_4,4,10,10.37.54.154,9,102
OH_ATLALSDAE_I_7360_Soledad_2000_5,1,10,10.37.55.18,9,102
OH_NARALCTRD_I_7360_Pasto_Centro_4,8,2,10.37.65.246,9,102
OH_BOGHIVRID_I_5800_VillaMaria_23000_4,11,11,10.37.52.14,10,102
OH_VALALCGOD_I_7360_Cali_Chiminangos_4,5,14,10.37.53.250,10,102
OH_BOLHICDEE_I_5800_Cartagena_Badel_5,7,4,10.37.52.30,10,102
OH_TOLALMITD_I_7360_Ibague_Margarita_4,14,14,10.37.53.102,10,102
OH_CUNALSTRE_I_7360_Soacha_Centro_5,3,6,10.37.55.26,10,102
OH_ATLALSDAD_I_7360_Soledad_2000_4,15,6,10.37.54.86,10,102
OH_BOGALGDOD_I_7360_CentrodeGravedad2_4,14,1,10.37.55.170,10,102
OH_ANTALCLLD_I_7360_Medellin_Castilla_4,12,14,10.37.65.218,10,102
OH_CESHISVAB_I_5800_Valledupar_SimonBolivar_2,12,9,10.37.52.122,10,102
OH_BOGHIVRIE_I_5800_VillaMaria_23000_5,5,14,10.37.52.18,11,102
OH_VALALCGOE_I_7360_Cali_Chiminangos_5,6,10,10.37.54.106,11,102
OH_BOLALCDEG_I_7360_Cartagena_Badel_7,15,14,10.37.53.226,11,102
OH_TOLALMITE_I_7360_Ibague_Margarita_5,15,8,10.37.53.234,11,102
OH_CUNALSTRC_I_7360_Soacha_Centro_3,6,11,10.37.54.46,11,102
OH_CUNHIMQRC_I_5800_Mosquera_Centro_3,11,1,10.37.52.78,11,102
OH_BOGALGDOF_I_7360_CentrodeGravedad2_6,16,14,10.37.65.18,11,102
OH_ANTALCLLD_I_7360_Medellin_Castilla_4,18,10,10.37.65.218,11,102
OH_TOLALMITE_I_7360_Ibague_Margarita_5,3,14,10.37.53.234,12,102
OH_BOGALGDOE_I_7360_CentrodeGravedad2_5,6,5,10.37.65.14,12,102
OH_BOGALMCOF_I_7360_53000_Marruecos_6,18,7,10.37.55.46,12,102
OH_BOGHIVRIF_I_5800_VillaMaria_23000_6,8,9,10.37.52.22,13,102
OH_VALALCGOD_I_7360_Cali_Chiminangos_4,13,11,10.37.53.250,13,102
OH_BOLALCDEG_I_7360_Cartagena_Badel_7,17,14,10.37.53.226,13,102
OH_BOGALGDOD_I_7360_CentrodeGravedad2_4,15,11,10.37.55.170,13,102
OH_BOGALGDOC_I_7360_CentrodeGravedad2_3,7,4,10.37.55.50,14,102
OH_BOGALVRIH_I_7360_VillaMaria_23000_8,2,1,10.37.53.130,14,102
OH_BOGALVRIH_I_7360_VillaMaria_23000_8,3,2,10.37.53.130,15,102
OH_BOGALGDOE_I_7360_CentrodeGravedad2_5,12,6,10.37.65.14,15,102
OH_BOLALCDEH_I_7360_Cartagena_Badel_8,16,10,10.37.54.150,15,102
OH_BOGALVRIH_I_7360_VillaMaria_23000_8,8,7,10.37.53.130,16,102
OH_BOGALPRSH_I_7360_51000_Progreso_8,1,6,10.37.53.134,17,102
OH_BOGALVRIG_I_7360_VillaMaria_23000_7,4,3,10.37.53.74,18,102
OH_BOGALPRSH_I_7360_51000_Progreso_8,16,3,10.37.53.134,18,102
OH_BOGALGDOH_I_7360_CentrodeGravedad2_8,1,9,10.37.65.198,18,102
OH_BOGALVRII_I_7360_VillaMaria_23000_9,16,13,10.37.53.254,19,102
OH_BOGALASTF_I_7360_11000_Autopista_6,4,16,10.37.60.34,19,102
OH_BOGALPRSH_I_7360_51000_Progreso_8,5,14,10.37.53.134,19,102
OH_BOGALPRSJ_I_7360_51000_Progreso_10,1,7,10.37.55.22,20,102
OH_BOGALVRII_I_7360_VillaMaria_23000_9,17,15,10.37.53.254,21,102
OH_BOGALGDOS_I_7360_CentrodeGravedad2_1,18,11,10.37.53.242,21,102
OH_BOGALASTG_I_7360_11000_Autopista_7,12,9,10.37.52.130,22,102
OH_BOGALGDOH_I_7360_CentrodeGravedad2_8,14,5,10.37.65.198,22,102
OH_BOGALGDOB_I_7360_CentrodeGravedad2_2,4,7,10.37.54.122,24,102
OH_BOGALGDOH_I_7360_CentrodeGravedad2_8,2,6,10.37.65.198,25,102
OH_BOGALASAP_I_7360_52000_Asturias_16,12,16,10.37.53.218,34,102
OH_BOGHIASAK_I_5800_52000_Asturias_11,4,14,10.37.52.54,35,102
OH_BOGHIASAL_I_5800_52000_Asturias_12,4,2,10.37.52.58,36,102
OH_BOGHIASAL_I_5800_52000_Asturias_12,6,0,10.37.52.58,38,102
OH_BOGALASAP_I_7360_52000_Asturias_16,1,12,10.37.53.218,39,102
OH_BOGALASAO_I_7360_52000_Asturias_15,17,9,10.37.53.138,40,102
OH_BOGALASAP_I_7360_52000_Asturias_16,6,2,10.37.53.218,43,102
OH_BOGALASAQ_I_7360_52000_Asturias_17,2,11,10.37.54.42,44,102
OH_ATLALTBOB_I_7360_Barranquilla_Tabor_2,3,10,10.37.53.190,1,103
OH_ATLHIVRIA_I_5800_Barranquilla_Victoria_1,5,1,10.37.52.2,1,103
OH_ATLHISSCO_I_5800_Barranquilla_SanFrancisco,7,1,10.37.40.114,1,103
OH_ATLALSNTC_I_7360_Barranquilla_SanVicente_3,14,11,10.37.50.198,1,103
OH_ATLHINNTB_I_5800_Barranquilla_NuevoHorizonte_2,12,13,10.37.40.110,1,103
OH_ATLHICIBE_I_5800_Barraquilla_Caribe,11,12,10.37.40.46,1,103
OH_BOGALGDOS_I_7360_CentrodeGravedad2_1,5,7,10.37.53.242,1,103
OH_BOGALCTRD_I_7360_51261_Centro_4,4,5,10.37.53.198,1,103
OH_BOGHIMCOS_I_5800_53000_Marruecos_1,3,8,10.37.52.150,1,103
OH_BOGALEIVA_I_7360_32050_Engativa_1,18,6,10.37.54.62,1,103
OH_SANALKEDY_I_7360_Bucaramanga_Kennedy_1,6,6,10.37.52.202,1,103
OH_BOLALCDEH_I_7360_Cartagena_Badel_8,2,12,10.37.54.150,1,103
OH_BOLHICQUE_I_5800_Cartagena_Bosque_1,7,4,10.37.52.106,1,103
OH_TOLALMITF_I_7360_Ibague_Margarita_6,6,5,10.37.55.218,1,103
OH_ANTALFICO_I_7360_Medellin_Federico_1,7,1,10.37.54.66,1,103
OH_ANTHIAUEB_I_5800_Medellin_Aranjuez_2,13,5,10.37.52.74,1,103
OH_ANTALCLLA_I_7360_Medellin_Castilla,7,8,10.37.55.14,1,103
OH_HUIALTILA_I_7360_Neiva_Tuquila_1,7,1,10.37.52.198,1,103
OH_HUIALBLEC_I_7360_Neiva_Buganviles_3,2,8,10.37.53.54,1,103
OH_BOLALTACO_I_7360_Turbaco_Centro,2,8,10.37.54.214,1,103
OH_SANALBEJB_I_7360_Barrancabermeja_Centro_2,14,7,10.37.54.26,1,103
OH_QUIALCRCA_I_7360_Calarca_Centro,4,6,10.37.54.138,1,103
OH_CAUALPPAZ_I_7360_Popayan_LaPaz,13,5,10.37.54.190,1,103
OH_RISHISBAL_I_5800_SantaRosaDeCabal,4,13,10.37.54.158,1,103
OH_VALALBUGA_I_7360_Buga_Centro,5,15,10.37.54.130,1,103
OH_HUIALGZON_I_7360_Garzon_Centro,6,7,10.37.54.178,1,103
OH_CALALMTEB_I_7360_Manizales_Cervantes_2,7,16,10.37.55.10,1,103
OH_BOYALSOSO_I_7360_Sogamoso_Centro,17,12,10.37.54.222,1,103
OH_ANTALRGRO_I_7360_Rionegro_Centro,15,4,10.37.54.210,1,103
OH_NORALOANA_I_7360_Ocana_Centro,3,4,10.37.54.134,1,103
OH_VALALTLUE_I_7360_Tulua_centro_5,6,13,10.37.55.254,1,103
OH_CAUALPYAN_I_7360_Popayan_Centro_1,15,2,10.37.54.78,1,103
OH_CUNHIFNZB_I_5800_Funza_Centro_2,4,2,10.37.52.218,1,103
OH_NORALPONA_I_7360_Pamplonacentro_1,1,13,10.37.54.146,1,103
OH_CALALDRDA_I_7360_LaDorada_Centro,6,2,10.37.54.182,1,103
OH_CUNALCOTA_I_7360_Cota_Centro,1,6,10.37.54.170,1,103
OH_CAQALCNOS_I_7360_Florencia_Colonos_1,7,7,10.37.52.242,1,103
OH_BOYALTNJC_I_7360_Tunja_Centro_3,2,12,10.37.53.186,1,103
OH_METALCARE_I_7360_Villavicencio_Catumare_1,5,5,10.37.53.18,1,103
OH_METALVTIZ_I_7360_Villavicencio_VillaOrtiz_1,7,8,10.37.50.194,1,103
OH_METHICIBA_I_5800_Villavicencio_Ceiba_1,7,7,10.37.52.126,1,103
OH_METHIENZA_I_5800_Villavicencio_Esperanza,6,7,10.37.40.30,1,103
OH_VALALVILE_I_7360_Cali_ValledeLili_5,13,11,10.37.55.66,1,103
OH_BOGALCGOB_I_7360_32030_Bogota_Colfrigos_2,7,5,10.37.54.254,1,103
OH_CESALAICA_I_7360_Aguachica_Centro,17,2,10.37.54.226,1,103
OH_ATLHIDIAS_I_5800_Barraquilla_Delicias,15,9,10.37.40.22,1,103
OH_CUNALUATB_I_7360_Ubate_Centro_2,2,12,10.37.65.178,1,103
OH_TOLALENAL_I_7360_Espinal_Centro,1,16,10.37.65.126,1,103
OH_ANTALMLLA_I_7360_Marinilla_Centro,7,1,10.37.65.170,1,103
OH_SANALSGIL_I_7360_SanGil_Centro,16,7,10.37.65.86,1,103
OH_QUIHIASUR_I_5800_Armenia_Sur_1,7,5,10.37.52.46,2,103
OH_ATLHIVRIA_I_5800_Barranquilla_Victoria_1,13,11,10.37.52.2,2,103
OH_BOGHIMCOB_I_5800_53000_Marruecos_2,6,2,10.37.52.154,2,103
OH_BOGALCTRD_I_7360_51261_Centro_4,2,5,10.37.53.198,2,103
OH_BOGALEIVC_I_7360_32050_Engativa_3,4,4,10.37.55.38,2,103
OH_BOGALGDOC_I_7360_CentrodeGravedad2_3,8,6,10.37.55.50,2,103
OH_BOGALCGOS_I_7360_32030_BogotaColfrigos,13,5,10.37.54.118,2,103
OH_SANALCTRO_I_7360_Bucaramanga_Centro_1,15,2,10.37.50.114,2,103
OH_SANALALES_I_7360_Bucaramanga_Arenales_1,5,4,10.37.50.102,2,103
OH_VALHICEAD_I_5800_Cali_CaminoReal_4,1,10,10.37.51.58,2,103
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,12,15,10.37.40.2,2,103
OH_BOLHICQUE_I_5800_Cartagena_Bosque_1,14,1,10.37.52.106,2,103
OH_IBAHIPADD_I_5800_Ibague_Piedrapintada_4,1,2,10.37.52.38,2,103
OH_TOLHICTRE_I_5800_Ibague_Campestre,7,10,10.37.40.34,2,103
OH_ANTHIAUEB_I_5800_Medellin_Aranjuez_2,2,8,10.37.52.74,2,103
OH_ANTALCLLA_I_7360_Medellin_Castilla,16,3,10.37.55.14,2,103
OH_HUIALBLEE_I_7360_Neiva_Buganviles_5,8,1,10.37.55.194,2,103
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,1,3,10.37.54.50,2,103
OH_VALALCAGO_I_7360_Cartago_Centro,14,13,10.37.54.102,2,103
OH_VALHITLUB_I_5800_Tulua_centro_2,7,0,10.37.52.42,2,103
OH_SANALPADB_I_7360_Giron_Poblado_2(Giron),12,10,10.37.52.254,2,103
OH_SANALBEJA_I_7360_Barrancabermeja_Centro_1,15,8,10.37.53.158,2,103
OH_CAUALPPAZ_I_7360_Popayan_LaPaz,14,14,10.37.54.190,2,103
OH_VALALBUGA_I_7360_Buga_Centro,15,16,10.37.54.130,2,103
OH_BOYALSOSO_I_7360_Sogamoso_Centro,16,1,10.37.54.222,2,103
OH_ANTALRGRO_I_7360_Rionegro_Centro,8,7,10.37.54.210,2,103
OH_VALALJNDC_I_7360_Jamundi_Centro_3,5,6,10.37.53.246,2,103
OH_CAUALPYAN_I_7360_Popayan_Centro_1,15,6,10.37.54.78,2,103
OH_CUNHIFNZB_I_5800_Funza_Centro_2,11,6,10.37.52.218,2,103
OH_CALHIMTRO_I_5800_Manizales_Centro_1,14,3,10.37.52.230,2,103
OH_CUNALGDOC_I_7360_Girardot_Centro_3,6,13,10.37.54.126,2,103
OH_BOYALTNJD_I_7360_Tunja_Centro_4,14,4,10.37.55.154,2,103
OH_NARHIILES_I_5800_Ipiales_Centro,7,3,10.37.50.238,2,103
OH_CESALAICA_I_7360_Aguachica_Centro,13,16,10.37.54.226,2,103
OH_RISALPUBA_I_7360_Pereira_Cuba,3,11,10.37.54.206,2,103
OH_METALAIAS_I_7360_Acacias_Centro,14,9,10.37.54.98,2,103
OH_HUIALTILA_I_7360_Neiva_Tuquila_1,16,10,10.37.52.198,2,103
OH_CASALYPAL_I_7360_Yopal_Centro,16,6,10.37.65.90,2,103
OH_GUAALRCHA_I_7360_Riohacha_Centro,8,10,10.37.65.130,2,103
OH_BOYALDAMA_I_7360_Duitama_Centro,13,13,10.37.65.122,2,103
OH_QUIHIASUR_I_5800_Armenia_Sur_1,8,3,10.37.52.46,3,103
OH_ATLHIVRIB_I_5800_Barranquilla_Victoria_2,8,5,10.37.52.6,3,103
OH_ATLALDIAD_I_7360_Barranquilla_Delicias_4,3,14,10.37.55.122,3,103
OH_ATLHINNTB_I_5800_Barranquilla_NuevoHorizonte_2,15,3,10.37.40.110,3,103
OH_BOGALGDOS_I_7360_CentrodeGravedad2_1,13,6,10.37.53.242,3,103
OH_BOGHIMCOB_I_5800_53000_Marruecos_2,5,9,10.37.52.154,3,103
OH_BOGALEIVB_I_7360_32050_Engativa_2,1,3,10.37.54.238,3,103
OH_BOGHICTRB_I_5800_51261_Centro_2,12,12,10.37.52.94,3,103
OH_BOGALCGOS_I_7360_32030_BogotaColfrigos,17,10,10.37.54.118,3,103
OH_ANTALFICC_I_7360_Medellin_Federico_3,4,13,10.37.55.30,3,103
OH_HUIALCBAB_I_7360_Neiva_Ceibas_2,5,7,10.37.52.194,3,103
OH_MAGHICELA_I_5800_SantaMarta_Ciudadela,14,8,10.37.50.14,3,103
OH_CUNHISTRO_I_5800_Soacha_Centro,5,9,10.37.30.242,3,103
OH_CUNALGUNO_I_7360_CentrodeGravedad1_1,12,6,10.37.53.6,3,103
OH_NARHIVLEB_I_5800_Pasto_Versalles_2,5,10,10.37.51.30,3,103
OH_CUNALCENC_I_7360_Chia_Centro_3,1,13,10.37.53.114,3,103
OH_VALHITLUB_I_5800_Tulua_centro_2,14,8,10.37.52.42,3,103
OH_SANALPADB_I_7360_Giron_Poblado_2(Giron),18,15,10.37.52.254,3,103
OH_CALALMTRB_I_7360_Manizales_Centro_2,7,12,10.37.53.150,3,103
OH_SANALBEJB_I_7360_Barrancabermeja_Centro_2,4,3,10.37.54.26,3,103
OH_VALALBUGB_I_7360_Buga_Centro_2,4,3,10.37.55.86,3,103
OH_NARHICTRB_I_5800_Pasto_Centro_2,7,1,10.37.60.82,3,103
OH_CALALMTES_I_7360_Manizales_Cervantes_1,17,14,10.37.53.98,3,103
OH_CUNALCICB_I_7360_Cajica_2,18,5,10.37.53.178,3,103
OH_CESHISVAR_I_5800_Valledupar_SimonBolivar,11,15,10.37.50.90,3,103
OH_RISALQDAB_I_7360_DQuebradas_Centro_2,7,1,10.37.65.10,3,103
OH_ATLALCTRC_I_7360_Barranquilla_Centro_3,15,1,10.37.54.14,3,103
OH_CASALYPAB_I_7360_Yopal_Centro_2,4,8,10.37.65.214,3,103
OH_BOYALTNJC_I_7360_Tunja_Centro_3,7,8,10.37.53.186,3,103
OH_CAUALPYAB_I_7360_Popayan_Centro_2,16,15,10.37.55.82,3,103
OH_ANTALLEJA_I_7360_LaCeja_Centro,18,12,10.37.65.162,3,103
OH_QUIHIASUB_I_5800_Armenia_Sur_2,12,4,10.37.52.50,4,103
OH_ATLHIVRIC_I_5800_Barranquilla_Victoria_3,3,2,10.37.52.10,4,103
OH_BOGALCGOB_I_7360_32030_Bogota_Colfrigos_2,3,7,10.37.54.254,4,103
OH_BOGALEIVA_I_7360_32050_Engativa_1,17,7,10.37.54.62,4,103
OH_BOGALGDOC_I_7360_CentrodeGravedad2_3,2,12,10.37.55.50,4,103
OH_BOGALMCOE_I_7360_53000_Marruecos_5,8,6,10.37.54.54,4,103
OH_ANTHIAUEB_I_5800_Medellin_Aranjuez_2,5,8,10.37.52.74,4,103
OH_CUNALSTRC_I_7360_Soacha_Centro_3,14,13,10.37.54.46,4,103
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,15,7,10.37.54.50,4,103
OH_CUNALCENC_I_7360_Chia_Centro_3,13,10,10.37.53.114,4,103
OH_NARALCTRO_I_7360_Pasto_Centro_1,7,4,10.37.50.158,4,103
OH_CUNALCICC_I_7360_Cajica_3,3,10,10.37.55.42,4,103
OH_CUNHIZIRB_I_5800_Zipaquira_Centro_2,8,4,10.37.52.170,4,103
OH_VALALVILG_I_7360_Cali_ValledeLili_7,4,7,10.37.55.74,4,103
OH_ANTALCLLB_I_7360_Medellin_Castilla_2,14,6,10.37.55.90,4,103
OH_CASALYPAB_I_7360_Yopal_Centro_2,8,10,10.37.65.214,4,103
OH_QUIHIASUB_I_5800_Armenia_Sur_2,15,2,10.37.52.50,5,103
OH_ATLHICTRB_I_5800_Barranquilla_Centro_2,8,12,10.37.40.102,5,103
OH_ATLHIVRIC_I_5800_Barranquilla_Victoria_3,13,7,10.37.52.10,5,103
OH_BOGALVRII_I_7360_VillaMaria_23000_9,16,1,10.37.53.254,5,103
OH_BOGALEIVB_I_7360_32050_Engativa_2,7,9,10.37.54.238,5,103
OH_BOGALMATF_I_7360_21000_Morato_6,14,1,10.37.54.90,5,103
OH_BOGALGDOB_I_7360_CentrodeGravedad2_2,15,6,10.37.54.122,5,103
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,14,2,10.37.40.2,5,103
OH_BOLHICDEC_I_5800_Cartagena_Badel_3,14,2,10.37.50.214,5,103
OH_ANTALFICB_I_7360_Medellin_Federico_2,14,10,10.37.54.142,5,103
OH_HUIALCBAC_I_7360_Neiva_Ceibas_3,1,6,10.37.53.238,5,103
OH_CAUALPYAB_I_7360_Popayan_Centro_2,12,15,10.37.55.82,5,103
OH_NARALCTRO_I_7360_Pasto_Centro_1,17,4,10.37.50.158,5,103
OH_CUNALZIRC_I_7360_Zipaquira_Centro_3,5,6,10.37.53.110,5,103
OH_SUCHISEJO_I_5800_Sincelejo_Centro,7,11,10.37.50.62,5,103
OH_RISALPTRC_I_7360_Pereira_Centro_3,1,6,10.37.65.6,5,103
OH_ANTALRGRB_I_7360_Rionegro_Centro_2,8,4,10.37.65.58,5,103
OH_BOGALCGOC_I_7360_32030_Bogota_Colfrigos_3,5,5,10.37.65.22,5,103
OH_VALALAOPF_I_7360_Cali_Acopi_6,4,7,10.37.65.26,5,103
OH_ATLALSNTF_I_7360_Barranquilla_SanVicente_6,1,5,10.37.65.74,5,103
OH_RISALQDAC_I_7360_DQuebradas_Centro_3,2,6,10.37.65.194,5,103
OH_BOGALEIVC_I_7360_32050_Engativa_3,7,15,10.37.55.38,6,103
OH_BOGALMATF_I_7360_21000_Morato_6,16,13,10.37.54.90,6,103
OH_BOGALMCOD_I_7360_53000_Marruecos_4,8,9,10.37.53.194,6,103
OH_BOGALGDOD_I_7360_CentrodeGravedad2_4,4,15,10.37.55.170,6,103
OH_IBAHIPADC_I_5800_Ibague_Piedrapintada_3,4,2,10.37.52.34,6,103
OH_ANTALAUED_I_7360_Medellin_Aranjuez_4,3,10,10.37.53.106,6,103
OH_ANTALFICB_I_7360_Medellin_Federico_2,18,12,10.37.54.142,6,103
OH_CUNALSTRD_I_7360_Soacha_Centro_4,8,2,10.37.54.154,6,103
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,17,8,10.37.54.50,6,103
OH_CUNALCENC_I_7360_Chia_Centro_3,6,2,10.37.53.114,6,103
OH_VALALTLUD_I_7360_Tulua_centro_4,2,6,10.37.53.170,6,103
OH_NARALCTRC_I_7360_Pasto_Centro_3,15,12,10.37.54.74,6,103
OH_ANTALCLLC_I_7360_Medellin_Castilla_3,5,16,10.37.65.34,6,103
OH_RISALQDAC_I_7360_DQuebradas_Centro_3,4,2,10.37.65.194,6,103
OH_CESHISVAB_I_5800_Valledupar_SimonBolivar_2,13,7,10.37.52.122,6,103
OH_ATLALVRIE_I_7360_Barranquilla_Victoria_5,2,7,10.37.53.222,7,103
OH_BOGALMCOF_I_7360_53000_Marruecos_6,6,9,10.37.55.46,7,103
OH_BOGALGDOC_I_7360_CentrodeGravedad2_3,4,14,10.37.55.50,7,103
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,5,12,10.37.50.142,7,103
OH_IBAHIPADC_I_5800_Ibague_Piedrapintada_3,13,12,10.37.52.34,7,103
OH_TOLHIMITC_I_5800_Ibague_Margarita_3,2,14,10.37.52.146,7,103
OH_VALALTLUD_I_7360_Tulua_centro_4,8,9,10.37.53.170,7,103
OH_SANALPSTC_I_7360_Piedecuesta_3,14,12,10.37.53.78,7,103
OH_RISALPTRB_I_7360_Pereira_Centro_2,14,16,10.37.53.154,7,103
OH_METALENZD_I_7360_Villavicencio_Esperanza_4,2,9,10.37.65.38,7,103
OH_QUIHIGLAD_I_5800_Armenia_Galan_4,12,13,10.37.53.30,8,103
OH_BOGALMCOF_I_7360_53000_Marruecos_6,6,13,10.37.55.46,8,103
OH_BOGALVRIC_I_7360_23000_VillaMaria_3,4,15,10.37.50.182,8,103
OH_VALHICGOC_I_5800_Cali_Chiminangos_3,8,11,10.37.52.174,8,103
OH_BOLHICDED_I_5800_Cartagena_Badel_4,8,8,10.37.51.18,8,103
OH_TOLALMITD_I_7360_Ibague_Margarita_4,6,7,10.37.53.102,8,103
OH_ANTALIGUD_I_7360_Itagui_Centro_4,5,15,10.37.54.202,8,103
OH_RISALPTRC_I_7360_Pereira_Centro_3,4,15,10.37.65.6,8,103
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,16,2,10.37.50.118,8,103
OH_ANTALCLLC_I_7360_Medellin_Castilla_3,14,6,10.37.65.34,8,103
OH_NARHICTRB_I_5800_Pasto_Centro_2,14,11,10.37.60.82,8,103
OH_BOGALMATG_I_7360_21000_Morato_7,7,16,10.37.54.94,9,103
OH_BOGALVRIC_I_7360_23000_VillaMaria_3,7,15,10.37.50.182,9,103
OH_VALHICGOC_I_5800_Cali_Chiminangos_3,7,6,10.37.52.174,9,103
OH_TOLALMITD_I_7360_Ibague_Margarita_4,5,1,10.37.53.102,9,103
OH_ATLALSDAE_I_7360_Soledad_2000_5,1,11,10.37.55.18,9,103
OH_NARALCTRD_I_7360_Pasto_Centro_4,8,3,10.37.65.246,9,103
OH_BOGALMATG_I_7360_21000_Morato_7,17,5,10.37.54.94,10,103
OH_BOGHIVRID_I_5800_VillaMaria_23000_4,12,13,10.37.52.14,10,103
OH_VALALCGOD_I_7360_Cali_Chiminangos_4,5,15,10.37.53.250,10,103
OH_BOLHICDEE_I_5800_Cartagena_Badel_5,7,5,10.37.52.30,10,103
OH_TOLALMITE_I_7360_Ibague_Margarita_5,5,10,10.37.53.234,10,103
